dataset,pair,model,metric,segment_id,score
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,270,9.980099403873664
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,271,43.47208719449914
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,272,45.40580242627439
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,273,78.25422900366438
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,274,34.30364962414851
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,275,42.7287006396234
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,276,46.00288267242481
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,277,53.83649411413277
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,278,59.460355750136046
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,279,12.35622127262679
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,280,10.40059768900531
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,281,12.920606398131984
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,282,18.951629567590743
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,283,8.913765521398126
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,284,10.395904495946915
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,285,55.26252499099282
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,286,59.460355750136046
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,287,36.5735100775897
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,289,35.35533905932737
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,290,18.78647581992637
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,291,54.10822690539397
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,292,25.055235392515165
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,294,25.211936184349828
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,295,11.466219374216893
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,296,100.00000000000004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,297,25.848657697858535
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,298,26.978569758601022
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,299,39.76353643835254
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,300,26.728255206224983
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,301,6.73439544434734
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,302,19.496626806250337
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,303,36.7627703635839
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,304,46.713797772820016
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,305,33.162726279566726
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,306,13.275045921297613
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,307,40.23289686415016
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,308,70.76618839098694
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,310,50.08718428920986
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,311,31.618532233362448
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,313,11.251329738544609
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,314,15.97357760615681
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,315,0.0
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,316,45.96770676847994
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,317,68.65065103648593
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,318,46.713797772819994
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,319,48.59373818796306
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,320,4.456882760699064
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,321,54.303214666333915
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,322,11.638027413627537
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,323,54.09431371032104
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,324,62.494342688016104
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,325,74.98810286408992
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,326,38.50322886878713
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,327,62.89868866690353
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,328,25.33654946448646
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,329,30.789512797772584
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,330,20.81154202394501
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,331,59.460355750136046
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,332,39.60970942970262
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,333,7.911318980837996
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,334,31.087310558430733
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,335,14.827580235735867
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,336,46.15415465297941
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,337,33.437015248821105
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,338,60.7522740026204
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,339,7.768562846380176
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,340,39.962332754792115
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,341,30.739407647563215
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,342,6.916271812933183
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,343,28.70149443517129
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,344,34.98330125272251
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,345,6.870636427700047
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,346,100.00000000000004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,347,57.44888426961037
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,348,9.311671737395278
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,349,14.794015674776452
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,350,23.643540225079395
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,351,31.18676647194145
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,352,58.77283725105319
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,353,35.72379274367096
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,354,9.027235033938242
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,355,34.05204944353419
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,356,59.76791650883592
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,357,54.10822690539397
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,358,32.44656750736768
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,359,78.12199477154134
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,360,48.31233610237383
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,361,37.11335186021823
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,362,23.643540225079395
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,363,4.368583925857938
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,364,7.349049826637454
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,365,36.41784587358344
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,366,21.047837785657148
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,367,71.0109425285578
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,368,40.22065667350345
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,369,18.99589214128981
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,370,48.83499409416458
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,371,37.92307909685911
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,372,45.87061903112187
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,373,47.94132529145283
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,374,15.97357760615681
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,375,22.637359354764463
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,376,42.55233840334093
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,377,24.880469496253564
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,378,32.46679154750989
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,379,37.7006380454947
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,380,13.508625657351418
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,381,20.90067144241744
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,382,27.576989477711045
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,383,9.535414040914189
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,384,12.70331870386537
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,385,11.99014838091355
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,386,54.05009771023598
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,388,27.77619034011791
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,389,8.913765521398126
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,390,32.46679154750989
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,391,45.72040741563823
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,392,70.71067811865478
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,393,26.883921870321977
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,394,63.55183125619188
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,395,21.3643503198117
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,396,54.10822690539397
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,397,33.8796999974464
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,398,43.5784322614152
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,399,61.524011040283135
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,400,22.09093698782248
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,401,56.46631238098639
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,402,36.161426197529906
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,403,32.389188790526156
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,404,6.73439544434734
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,406,61.04735835807847
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,407,35.73880113629118
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,408,100.00000000000004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,409,60.28817681965138
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,410,16.59038701421972
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,411,67.39047062564734
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,412,27.4100528130172
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,413,57.95086255869998
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,414,11.04479556707894
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,415,21.191828141393906
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,416,13.67440667823257
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,417,27.185767527365
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,418,26.760322756637912
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,419,14.949312547931758
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,420,41.68218946579768
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,421,6.652868463306564
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,422,48.32779333050422
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,423,12.861981016228478
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,424,12.378446319402377
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,425,46.048483805026954
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,427,100.00000000000004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,428,67.26404314466585
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,429,55.03212081491043
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,430,12.223075560872523
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,431,76.97570474571562
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,432,70.75494147561417
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,433,31.10891870529496
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,434,56.4688325154375
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,437,59.00200687746451
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,439,8.054496384843702
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,440,44.99158695527099
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,441,40.53746225697867
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,442,46.901031175447514
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,443,58.86998957246085
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,444,47.587330964125215
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,446,8.423555525647696
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,448,7.768562846380176
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,450,37.74155035532906
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,452,44.96498086372828
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,453,6.256118460580956
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,454,23.356898886410004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,455,4.65910170176664
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,456,53.814275699823725
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,457,56.93803238877457
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,458,10.165191946199384
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,459,35.32561653102664
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,460,59.415598205628065
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,461,9.165852474742524
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,462,42.68641587666218
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,463,12.897168673108649
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,464,38.41148547812578
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,465,53.2800971987552
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,466,5.522397783539471
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,467,44.73070040893594
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,468,38.84413819752777
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,469,51.30437006558272
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,470,26.20251007173262
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,471,36.51625019670311
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,472,0.0
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,473,26.760322756637912
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,475,45.97455832426749
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,476,65.85866470777357
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,477,32.99615684205931
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,478,36.98609382069887
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,479,16.515821590069034
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,480,26.973554404309404
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,481,32.55968746545407
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,482,17.965205598154213
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,483,64.80785272594485
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,484,100.00000000000004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,485,36.408018851286805
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,486,4.8734989388136185
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,487,39.72418603247485
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,488,23.7692636628387
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,489,13.888095170058955
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,490,35.13098711506864
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,491,50.212776217958165
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,492,8.51700044324874
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,493,13.134549472120788
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,494,70.16116562610203
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,495,20.612390921238415
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,496,23.397625978961173
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,497,35.35533905932737
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,498,35.13874939965221
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,499,25.098391962430476
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,500,100.00000000000004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,501,13.124610401041368
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,502,5.771298850643905
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,503,4.149855697139171
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,505,45.93321525934075
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,506,35.58672550051981
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,507,32.37722713145643
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,508,11.51015341649912
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,509,59.01113745120467
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,510,18.36028134946796
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,511,13.92442062500076
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,512,48.326978309062206
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,513,100.00000000000004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,514,58.27355625822051
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,515,100.00000000000004
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,516,24.94073124058217
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,517,17.098323692758395
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,518,45.05204311538121
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,519,37.11049292984329
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,520,32.46679154750989
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,521,51.97958014647757
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,522,7.0994330992999535
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,523,24.70315512339778
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,524,48.44273237963863
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,525,42.22009572247044
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,526,7.917079736927481
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,527,75.98356856515926
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,528,52.53819788848316
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,529,47.51438072377496
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,530,18.99589214128981
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,531,26.657811890323103
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,533,9.042266054940775
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,534,49.99999999999999
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,535,30.326532985631665
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,536,19.357693493908812
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,537,15.733304984782082
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,538,35.65506208559251
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,539,36.846158142668806
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,540,41.80134288483489
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,541,38.16330911371337
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,542,54.10822690539397
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,543,12.549310621989482
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,544,25.890790939055332
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,546,55.03212081491043
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,547,69.42566745278681
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,548,4.834632845440431
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,549,47.27526606311562
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,550,0.0
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,551,30.66148710292676
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,552,54.91004867761124
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,553,19.716118825581447
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,554,43.01250851313262
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,555,42.7287006396234
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,556,32.37722713145643
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,557,34.15778749618078
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,558,21.36435031981171
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,559,46.825687910244035
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,560,19.716118825581447
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,561,31.947155212313625
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,562,12.70331870386537
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,563,68.037493331712
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,564,53.7284965911771
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,565,22.772101321113865
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,566,23.446219441058627
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,567,21.97281387499716
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,568,24.446151121745057
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,569,67.86502681586727
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,570,12.12428055266944
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,571,6.567274736060395
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,572,35.25859051260077
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,573,70.1205513308646
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,574,15.851165692617156
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,575,10.682175159905851
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,576,42.11335370528481
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,577,21.97281387499716
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,578,18.99589214128981
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,579,16.10230726602675
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,580,13.492767333412544
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,581,7.233019718056123
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,582,26.112054013565135
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,584,28.34768117735043
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,585,2.719665272174911
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,586,44.77218070572994
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,587,9.359539632479738
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,588,13.134549472120794
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,589,34.57207846419411
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,590,9.746997877627232
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,591,25.848657697858535
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,592,53.7284965911771
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,596,15.97357760615681
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,597,29.84745896009822
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,598,0.0
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,599,76.72796459606589
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,600,8.515289178380433
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,601,49.99999999999999
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,602,17.474335703431752
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,603,40.98094978791076
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,604,7.223943354597206
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,606,26.237620039358504
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,607,31.98646417150397
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,608,58.49555156093708
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,609,11.868537324143476
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,610,30.3902683013634
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,611,50.81327481546147
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,614,5.538003944406129
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,615,32.14110553053943
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,616,15.97357760615681
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,617,34.19094566769212
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,618,61.47881529512643
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,619,0.0
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,620,16.710850373153587
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,621,0.0
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,622,17.729842264695016
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,623,20.556680845025987
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,624,31.00686491565249
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,625,17.965205598154213
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,626,31.614875844889426
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,627,26.68932100935592
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,628,35.35054411689068
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,629,19.189570068047395
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,630,13.540372457315735
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,631,6.870636427700047
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,632,47.22938941400709
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,633,10.175282441454788
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,634,64.31870218238025
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,635,12.455735564577516
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,636,53.7284965911771
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,637,21.14623992318053
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,638,24.835336815593248
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,639,5.522397783539471
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,640,21.233470585998816
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,641,5.653041175801492
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,642,33.28303300517066
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,643,19.92796222729933
wmt24pp,en-es_MX,hy-mt2-1.8b,bleu,644,34.309300084281
